1;2;314;ABE;Der Mann kommt. Und sagt, Achtung, eine Quizfrage, und wer es weiß, darf abschalten: Was ist der Unterschied zwischen einer Kuh und einem Briefträger? – Na? – Eine Kuh kann man melken. Der Briefträger braucht sich das nicht gefallen lassen. (Bob lacht);;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '314', 'ABE', 'Der Mann kommt. Und sagt, Achtung, eine Quizfrage, und wer es weiß, darf abschalten: Was ist der Unterschied zwischen einer Kuh und einem Briefträger? – Na? – Eine Kuh kann man melken. Der Briefträger braucht sich das nicht gefallen lassen. (Bob lacht)',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;315;SARAH;Oh Vater.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '315', 'SARAH', 'Oh Vater.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;316;BOB;Das ist sehr komisch.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '316', 'BOB', 'Das ist sehr komisch.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;317;ABE;(zufrieden) Montag abend.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '317', 'ABE', '(zufrieden) Montag abend.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;318;SARAH;Also: noch Kaffee?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '318', 'SARAH', 'Also: noch Kaffee?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;319;MIRIAM;für mich nicht.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '319', 'MIRIAM', 'für mich nicht.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;320;ABE;(hält die Tasse hin) Für mich ja.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '320', 'ABE', '(hält die Tasse hin) Für mich ja.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;321;MIRIAM;Du hast genug Kaffee gehabt.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '321', 'MIRIAM', 'Du hast genug Kaffee gehabt.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;322;ABE;Ist doch koffeinfreier, oder?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '322', 'ABE', 'Ist doch koffeinfreier, oder?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;323;SARAH;Koffeinfreier.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '323', 'SARAH', 'Koffeinfreier.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;324;ABE;(zu Miriam) No? (zu Sarah) Bitte noch eine Tasse Kaffee.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '324', 'ABE', '(zu Miriam) No? (zu Sarah) Bitte noch eine Tasse Kaffee.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;325;SARAH;Joel?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '325', 'SARAH', 'Joel?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;326;JOEL;Eine halbe.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '326', 'JOEL', 'Eine halbe.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;327;SARAH;David?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '327', 'SARAH', 'David?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;328;BOB;Nein, danke, Liebling.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '328', 'BOB', 'Nein, danke, Liebling.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;329;MIRIAM;David, erzählen Sie noch von Ihrer Arbeit.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '329', 'MIRIAM', 'David, erzählen Sie noch von Ihrer Arbeit.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;330;SARAH;Mutter, es reicht.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '330', 'SARAH', 'Mutter, es reicht.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;331;BOB;Nein, ist schon gut, es macht mir nichts aus.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '331', 'BOB', 'Nein, ist schon gut, es macht mir nichts aus.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;332;JOEL;Ich würde gern mehr über Davids ärztliche Tätigkeit hören.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '332', 'JOEL', 'Ich würde gern mehr über Davids ärztliche Tätigkeit hören.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;333;BOB;Ach, ich …;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '333', 'BOB', 'Ach, ich …',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;334;MIRIAM;Was operieren Sie denn?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '334', 'MIRIAM', 'Was operieren Sie denn?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;335;BOB;Was eben so anfällt – Herz – Kopf –;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '335', 'BOB', 'Was eben so anfällt – Herz – Kopf –',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;336;JOEL;Und Ihr besonderes Fach?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '336', 'JOEL', 'Und Ihr besonderes Fach?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;337;BOB;Herz – würde ich sagen – ja – am liebsten Herz –;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '337', 'BOB', 'Herz – würde ich sagen – ja – am liebsten Herz –',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;338;JOEL;Und – wo haben Sie studiert?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '338', 'JOEL', 'Und – wo haben Sie studiert?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;339;BOB;Harvard.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '339', 'BOB', 'Harvard.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;340;ABE;(steht auf und nimmt im Wohnbereich Platz) Mein Herz sollten Sie sich einmal anhören.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '340', 'ABE', '(steht auf und nimmt im Wohnbereich Platz) Mein Herz sollten Sie sich einmal anhören.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;341;BOB;(geht ihm nach) Gern – wirklich – nur, ich habe mein Dings nicht dabei – meine Tasche und so.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '341', 'BOB', '(geht ihm nach) Gern – wirklich – nur, ich habe mein Dings nicht dabei – meine Tasche und so.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;342;ABE;Blutdruck 160 zu 90. Jederzeit! Ideal!;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '342', 'ABE', 'Blutdruck 160 zu 90. Jederzeit! Ideal!',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;343;BOB;Wunderbar.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '343', 'BOB', 'Wunderbar.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;344;MIRIAM;Jetzt ist es wunderbar. Voriges Jahr, da hatte er so einen kleinen Schlaganfall, das war nicht so wunderbar.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '344', 'MIRIAM', 'Jetzt ist es wunderbar. Voriges Jahr, da hatte er so einen kleinen Schlaganfall, das war nicht so wunderbar.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;345;ABE;Es war kein Schlaganfall. Es war ein flüchtiger ischämischer Insult.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '345', 'ABE', 'Es war kein Schlaganfall. Es war ein flüchtiger ischämischer Insult.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;346;BOB;Na so was!;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '346', 'BOB', 'Na so was!',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;347;JOEL;Was ist eigentlich genau, ein flüchtiger ischämischer Insult?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '347', 'JOEL', 'Was ist eigentlich genau, ein flüchtiger ischämischer Insult?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;348;BOB;Der Vorbote eines Hirninfarkts. Verursacht durch eine kurzzeitige Blockierung der Halsschlagader. Diese versorgt das Gehirn, und wenn – diese Versorgung unterbrochen wird, dann … Untersuchungen haben ergeben, dass Aspirin die Gefahr eines Rückfalls mindern kann. (zu Abe) Hat Ihr Arzt Ihnen Aspirin verschrieben?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '348', 'BOB', 'Der Vorbote eines Hirninfarkts. Verursacht durch eine kurzzeitige Blockierung der Halsschlagader. Diese versorgt das Gehirn, und wenn – diese Versorgung unterbrochen wird, dann … Untersuchungen haben ergeben, dass Aspirin die Gefahr eines Rückfalls mindern kann. (zu Abe) Hat Ihr Arzt Ihnen Aspirin verschrieben?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;349;ABE;Eins pro Tag.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '349', 'ABE', 'Eins pro Tag.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;350;BOB;Guter Arzt.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '350', 'BOB', 'Guter Arzt.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;351;MIRIAM;Bestimmt nicht so gut wie Sie. Sie sind doch hoffentlich nicht der, der Betty Weintraub operiert hat?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '351', 'MIRIAM', 'Bestimmt nicht so gut wie Sie. Sie sind doch hoffentlich nicht der, der Betty Weintraub operiert hat?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;352;BOB;Ich glaube nicht.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '352', 'BOB', 'Ich glaube nicht.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;353;MIRIAM;Umso besser. Sie ist gestorben.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '353', 'MIRIAM', 'Umso besser. Sie ist gestorben.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;354;ABE;Wer ist gestorben?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '354', 'ABE', 'Wer ist gestorben?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;355;MIRIAM;Betty Weintraum.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '355', 'MIRIAM', 'Betty Weintraum.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;356;ABE;Die ist nicht gestorben.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '356', 'ABE', 'Die ist nicht gestorben.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;357;MIRIAM;Natürlich ist sie gestorben.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '357', 'MIRIAM', 'Natürlich ist sie gestorben.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;358;ABE;Das glaube ich nicht.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '358', 'ABE', 'Das glaube ich nicht.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;359;MIRIAM;Wann hast du sie zuletzt gesprochen?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '359', 'MIRIAM', 'Wann hast du sie zuletzt gesprochen?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;2;360;ABE;Ich spreche nie mit ihr. Du sprichst mit ihr.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '2', '360', 'ABE', 'Ich spreche nie mit ihr. Du sprichst mit ihr.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
